time,alpha,budget
25,100.0,1915
25,100.0,1916
25,100.0,1917
25,100.0,1918
25,100.0,1919
25,100.0,1920
25,100.0,1921
25,100.0,1922
25,100.0,1923
25,100.0,1924
25,100.0,1925
25,100.0,1926
25,100.0,1927
25,100.0,1928
25,100.0,1929
25,100.0,1930
25,100.0,1931
25,100.0,1932
25,100.0,1933
25,100.0,1934
25,100.0,1935
25,100.0,1936
25,100.0,1937
25,100.0,1938
25,100.0,1939
25,100.0,1940
25,100.0,1941
25,100.0,1942
25,100.0,1943
25,100.0,1944
25,100.0,1945
25,100.0,1946
25,100.0,1947
25,100.0,1948
25,100.0,1949
25,100.0,1950
25,100.0,1951
25,100.0,1952
25,100.0,1953
25,100.0,1954
25,100.0,1955
25,100.0,1956
25,100.0,1957
25,100.0,1958
25,100.0,1959
25,100.0,1960
25,100.0,1961
25,100.0,1962
25,100.0,1963
25,100.0,1964
25,100.0,1965
25,100.0,1966
25,100.0,1967
25,100.0,1968
25,100.0,1969
25,100.0,1970
25,100.0,1971
25,100.0,1972
25,100.0,1973
25,100.0,1974
25,100.0,1975
25,100.0,1976
25,100.0,1977
25,100.0,1978
25,100.0,1979
25,100.0,1980
25,100.0,1981
25,100.0,1982
25,100.0,1983
25,100.0,1984
25,100.0,1985
25,100.0,1986
25,100.0,1987
25,100.0,1988
25,100.0,1989
25,100.0,1990
25,100.0,1991
25,100.0,1992
25,100.0,1993
25,100.0,1994
25,100.0,1995
25,100.0,1996
25,100.0,1997
25,100.0,1998
25,100.0,1999
25,100.0,2000
25,100.0,2001
25,100.0,2002
25,100.0,2003
25,100.0,2004
25,100.0,2005
25,100.0,2006
25,100.0,2007
25,100.0,2008
25,100.0,2009
25,100.0,2010
25,100.0,2011
25,100.0,2012
25,100.0,2013
25,100.0,2014
25,100.0,2015
25,100.0,2016
25,100.0,2017
25,100.0,2018
25,100.0,2019
25,100.0,2020
25,100.0,2021
25,100.0,2022
25,100.0,2023
25,100.0,2024
25,100.0,2025
25,100.0,2026
25,100.0,2027
25,100.0,2028
25,100.0,2029
25,100.0,2030
25,100.0,2031
25,100.0,2032
25,100.0,2033
25,100.0,2034
25,100.0,2035
25,100.0,2036
25,100.0,2037
25,100.0,2038
25,100.0,2039
25,100.0,2040
25,100.0,2041
25,100.0,2042
25,100.0,2043
25,100.0,2044
25,100.0,2045
25,100.0,2046
25,100.0,2047
25,100.0,2048
25,100.0,2049
25,100.0,2050
25,100.0,2051
25,100.0,2052
25,100.0,2053
25,100.0,2054
25,100.0,2055
25,100.0,2056
25,100.0,2057
25,100.0,2058
25,100.0,2059
25,100.0,2060
25,100.0,2061
25,100.0,2062
25,100.0,2063
25,100.0,2064
25,100.0,2065
25,100.0,2066
25,100.0,2067
25,100.0,2068
25,100.0,2069
25,100.0,2070
25,100.0,2071
25,100.0,2072
25,100.0,2073
25,100.0,2074
25,100.0,2075
25,100.0,2076
25,100.0,2077
25,100.0,2078
25,100.0,2079
25,100.0,2080
25,100.0,2081
25,100.0,2082
25,100.0,2083
25,100.0,2084
25,100.0,2085
25,100.0,2086
25,100.0,2087
25,100.0,2088
25,100.0,2089
25,100.0,2090
25,100.0,2091
25,100.0,2092
25,100.0,2093
25,100.0,2094
25,100.0,2095
25,100.0,2096
25,100.0,2097
25,100.0,2098
25,100.0,2099
25,100.0,2100
25,100.0,2101
25,100.0,2102
25,100.0,2103
25,100.0,2104
25,100.0,2105
25,100.0,2106
25,100.0,2107
25,100.0,2108
25,100.0,2109
25,100.0,2110
25,100.0,2111
25,100.0,2112
25,100.0,2113
25,100.0,2114
25,100.0,2115
25,100.0,2116
25,100.0,2117
25,100.0,2118
25,100.0,2119
25,100.0,2120
25,100.0,2121
25,100.0,2122
25,100.0,2123
25,100.0,2124
25,100.0,2125
25,100.0,2126
25,100.0,2127
25,100.0,2128
25,100.0,2129
25,100.0,2130
25,100.0,2131
25,100.0,2132
25,100.0,2133
25,100.0,2134
25,100.0,2135
25,100.0,2136
25,100.0,2137
25,100.0,2138
25,100.0,2139
25,100.0,2140
25,100.0,2141
25,100.0,2142
25,100.0,2143
25,100.0,2144
25,100.0,2145
25,100.0,2146
25,100.0,2147
25,100.0,2148
25,100.0,2149
25,100.0,2150
25,100.0,2151
25,100.0,2152
25,100.0,2153
25,100.0,2154
25,100.0,2155
25,100.0,2156
25,100.0,2157
25,100.0,2158
25,100.0,2159
25,100.0,2160
25,100.0,2161
25,100.0,2162
25,100.0,2163
25,100.0,2164
25,100.0,2165
25,100.0,2166
25,100.0,2167
25,100.0,2168
25,100.0,2169
25,100.0,2170
25,100.0,2171
25,100.0,2172
25,100.0,2173
25,100.0,2174
25,100.0,2175
25,100.0,2176
25,100.0,2177
25,100.0,2178
25,100.0,2179
25,100.0,2180
25,100.0,2181
25,100.0,2182
25,100.0,2183
25,100.0,2184
25,100.0,2185
25,100.0,2186
25,100.0,2187
25,100.0,2188
25,100.0,2189
25,100.0,2190
25,100.0,2191
25,100.0,2192
25,100.0,2193
25,100.0,2194
25,100.0,2195
25,100.0,2196
25,100.0,2197
25,100.0,2198
25,100.0,2199
25,100.0,2200
25,100.0,2201
25,100.0,2202
25,100.0,2203
25,100.0,2204
25,100.0,2205
25,100.0,2206
25,100.0,2207
25,100.0,2208
25,100.0,2209
25,100.0,2210
25,100.0,2211
25,100.0,2212
25,100.0,2213
25,100.0,2214
25,100.0,2215
25,100.0,2216
25,100.0,2217
25,100.0,2218
25,100.0,2219
25,100.0,2220
25,100.0,2221
25,100.0,2222
25,100.0,2223
25,100.0,2224
25,100.0,2225
25,100.0,2226
25,100.0,2227
25,100.0,2228
25,100.0,2229
25,100.0,2230
25,100.0,2231
25,100.0,2232
25,100.0,2233
25,100.0,2234
25,100.0,2235
25,100.0,2236
25,100.0,2237
25,100.0,2238
25,100.0,2239
25,100.0,2240
25,100.0,2241
25,100.0,2242
25,100.0,2243
25,100.0,2244
25,100.0,2245
25,100.0,2246
25,100.0,2247
25,100.0,2248
25,100.0,2249
25,100.0,2250
25,100.0,2251
25,100.0,2252
25,100.0,2253
25,100.0,2254
25,100.0,2255
25,100.0,2256
25,100.0,2257
25,100.0,2258
25,100.0,2259
25,100.0,2260
25,100.0,2261
25,100.0,2262
25,100.0,2263
25,100.0,2264
25,100.0,2265
25,100.0,2266
25,100.0,2267
25,100.0,2268
25,100.0,2269
25,100.0,2270
25,100.0,2271
25,100.0,2272
25,100.0,2273
25,100.0,2274
25,100.0,2275
25,100.0,2276
25,100.0,2277
25,100.0,2278
25,100.0,2279
25,100.0,2280
25,100.0,2281
25,100.0,2282
25,100.0,2283
25,100.0,2284
25,100.0,2285
25,100.0,2286
25,100.0,2287
25,100.0,2288
25,100.0,2289
25,100.0,2290
25,100.0,2291
25,100.0,2292
25,100.0,2293
25,100.0,2294
25,100.0,2295
25,100.0,2296
25,100.0,2297
25,100.0,2298
25,100.0,2299
25,100.0,2300
25,100.0,2301
25,100.0,2302
25,100.0,2303
25,100.0,2304
25,100.0,2305
25,100.0,2306
25,100.0,2307
25,100.0,2308
25,100.0,2309
25,100.0,2310
25,100.0,2311
25,100.0,2312
25,100.0,2313
25,100.0,2314
25,100.0,2315
25,100.0,2316
25,100.0,2317
25,100.0,2318
25,100.0,2319
25,100.0,2320
25,100.0,2321
25,100.0,2322
25,100.0,2323
25,100.0,2324
25,100.0,2325
25,100.0,2326
25,100.0,2327
25,100.0,2328
25,100.0,2329
25,100.0,2330
25,100.0,2331
25,100.0,2332
25,100.0,2333
25,100.0,2334
25,100.0,2335
25,100.0,2336
25,100.0,2337
25,100.0,2338
25,100.0,2339
25,100.0,2340
25,100.0,2341
25,100.0,2342
25,100.0,2343
25,100.0,2344
25,100.0,2345
25,100.0,2346
25,100.0,2347
25,100.0,2348
25,100.0,2349
25,100.0,2350
25,100.0,2351
25,100.0,2352
25,100.0,2353
25,100.0,2354
25,100.0,2355
25,100.0,2356
25,100.0,2357
25,100.0,2358
25,100.0,2359
25,100.0,2360
25,100.0,2361
25,100.0,2362
25,100.0,2363
25,100.0,2364
25,100.0,2365
25,100.0,2366
25,100.0,2367
25,100.0,2368
25,100.0,2369
25,100.0,2370
25,100.0,2371
25,100.0,2372
25,100.0,2373
25,100.0,2374
25,100.0,2375
25,100.0,2376
25,100.0,2377
25,100.0,2378
25,100.0,2379
25,100.0,2380
25,100.0,2381
25,100.0,2382
25,100.0,2383
25,100.0,2384
25,100.0,2385
25,100.0,2386
25,100.0,2387
25,100.0,2388
25,100.0,2389
25,100.0,2390
25,100.0,2391
25,100.0,2392
25,100.0,2393
25,100.0,2394
25,100.0,2395
25,100.0,2396
25,100.0,2397
25,100.0,2398
25,100.0,2399
25,100.0,2400
25,100.0,2401
25,100.0,2402
25,100.0,2403
25,100.0,2404
25,100.0,2405
25,100.0,2406
25,100.0,2407
25,100.0,2408
25,100.0,2409
25,100.0,2410
25,100.0,2411
25,100.0,2412
25,100.0,2413
25,100.0,2414
25,100.0,2415
25,100.0,2416
25,100.0,2417
25,100.0,2418
25,100.0,2419
25,100.0,2420
25,100.0,2421
25,100.0,2422
25,100.0,2423
25,100.0,2424
25,100.0,2425
25,100.0,2426
25,100.0,2427
25,100.0,2428
25,100.0,2429
25,100.0,2430
25,100.0,2431
25,100.0,2432
25,100.0,2433
25,100.0,2434
25,100.0,2435
25,100.0,2436
25,100.0,2437
25,100.0,2438
25,100.0,2439
25,100.0,2440
25,100.0,2441
25,100.0,2442
25,100.0,2443
25,100.0,2444
25,100.0,2445
25,100.0,2446
25,100.0,2447
25,100.0,2448
25,100.0,2449
25,100.0,2450
25,100.0,2451
25,100.0,2452
25,100.0,2453
25,100.0,2454
25,100.0,2455
25,100.0,2456
25,100.0,2457
25,100.0,2458
25,100.0,2459
25,100.0,2460
25,100.0,2461
25,100.0,2462
25,100.0,2463
25,100.0,2464
25,100.0,2465
25,100.0,2466
25,100.0,2467
25,100.0,2468
25,100.0,2469
25,100.0,2470
25,100.0,2471
25,100.0,2472
25,100.0,2473
25,100.0,2474
25,100.0,2475
25,100.0,2476
25,100.0,2477
25,100.0,2478
25,100.0,2479
25,100.0,2480
25,100.0,2481
25,100.0,2482
25,100.0,2483
25,100.0,2484
25,100.0,2485
25,100.0,2486
25,100.0,2487
25,100.0,2488
25,100.0,2489
25,100.0,2490
25,100.0,2491
25,100.0,2492
25,100.0,2493
25,100.0,2494
25,100.0,2495
25,100.0,2496
25,100.0,2497
25,100.0,2498
25,100.0,2499
25,100.0,2500
25,100.0,2501
25,100.0,2502
25,100.0,2503
25,100.0,2504
25,100.0,2505
25,100.0,2506
25,100.0,2507
25,100.0,2508
25,100.0,2509
25,100.0,2510
25,100.0,2511
25,100.0,2512
25,100.0,2513
25,100.0,2514
25,100.0,2515
25,100.0,2516
25,100.0,2517
25,100.0,2518
25,100.0,2519
25,100.0,2520
25,100.0,2521
25,100.0,2522
25,100.0,2523
25,100.0,2524
25,100.0,2525
25,100.0,2526
25,100.0,2527
25,100.0,2528
25,100.0,2529
25,100.0,2530
25,100.0,2531
25,100.0,2532
25,100.0,2533
25,100.0,2534
25,100.0,2535
25,100.0,2536
25,100.0,2537
25,100.0,2538
25,100.0,2539
25,100.0,2540
25,100.0,2541
25,100.0,2542
25,100.0,2543
25,100.0,2544
25,100.0,2545
25,100.0,2546
25,100.0,2547
25,100.0,2548
25,100.0,2549
25,100.0,2550
25,100.0,2551
25,100.0,2552
25,100.0,2553
25,100.0,2554
25,100.0,2555
25,100.0,2556
25,100.0,2557
25,100.0,2558
25,100.0,2559
25,100.0,2560
25,100.0,2561
25,100.0,2562
25,100.0,2563
25,100.0,2564
25,100.0,2565
25,100.0,2566
25,100.0,2567
25,100.0,2568
25,100.0,2569
25,100.0,2570
25,100.0,2571
25,100.0,2572
25,100.0,2573
25,100.0,2574
25,100.0,2575
25,100.0,2576
25,100.0,2577
25,100.0,2578
25,100.0,2579
25,100.0,2580
25,100.0,2581
25,100.0,2582
25,100.0,2583
25,100.0,2584
25,100.0,2585
25,100.0,2586
25,100.0,2587
25,100.0,2588
25,100.0,2589
25,100.0,2590
25,100.0,2591
25,100.0,2592
25,100.0,2593
25,100.0,2594
25,100.0,2595
25,100.0,2596
25,100.0,2597
25,100.0,2598
25,100.0,2599
25,100.0,2600
25,100.0,2601
25,100.0,2602
25,100.0,2603
25,100.0,2604
25,100.0,2605
25,100.0,2606
25,100.0,2607
25,100.0,2608
25,100.0,2609
25,100.0,2610
25,100.0,2611
25,100.0,2612
25,100.0,2613
25,100.0,2614
25,100.0,2615
25,100.0,2616
25,100.0,2617
25,100.0,2618
25,100.0,2619
25,100.0,2620
25,100.0,2621
25,100.0,2622
25,100.0,2623
25,100.0,2624
25,100.0,2625
25,100.0,2626
25,100.0,2627
25,100.0,2628
25,100.0,2629
25,100.0,2630
25,100.0,2631
25,100.0,2632
25,100.0,2633
25,100.0,2634
25,100.0,2635
25,100.0,2636
25,100.0,2637
25,100.0,2638
25,100.0,2639
25,100.0,2640
25,100.0,2641
25,100.0,2642
25,100.0,2643
25,100.0,2644
25,100.0,2645
25,100.0,2646
25,100.0,2647
25,100.0,2648
25,100.0,2649
25,100.0,2650
25,100.0,2651
25,100.0,2652
25,100.0,2653
25,100.0,2654
25,100.0,2655
25,100.0,2656
25,100.0,2657
25,100.0,2658
25,100.0,2659
25,100.0,2660
25,100.0,2661
25,100.0,2662
25,100.0,2663
25,100.0,2664
25,100.0,2665
25,100.0,2666
25,100.0,2667
25,100.0,2668
25,100.0,2669
25,100.0,2670
25,100.0,2671
25,100.0,2672
25,100.0,2673
25,100.0,2674
25,100.0,2675
25,100.0,2676
25,100.0,2677
25,100.0,2678
25,100.0,2679
25,100.0,2680
25,100.0,2681
25,100.0,2682
25,100.0,2683
25,100.0,2684
25,100.0,2685
25,100.0,2686
25,100.0,2687
25,100.0,2688
25,100.0,2689
25,100.0,2690
25,100.0,2691
25,100.0,2692
25,100.0,2693
25,100.0,2694
25,100.0,2695
25,100.0,2696
25,100.0,2697
25,100.0,2698
25,100.0,2699
25,100.0,2700
25,100.0,2701
25,100.0,2702
25,100.0,2703
25,100.0,2704
25,100.0,2705
25,100.0,2706
25,100.0,2707
25,100.0,2708
25,100.0,2709
25,100.0,2710
25,100.0,2711
25,100.0,2712
25,100.0,2713
25,100.0,2714
25,100.0,2715
25,100.0,2716
25,100.0,2717
25,100.0,2718
25,100.0,2719
25,100.0,2720
25,100.0,2721
25,100.0,2722
25,100.0,2723
25,100.0,2724
25,100.0,2725
25,100.0,2726
25,100.0,2727
25,100.0,2728
25,100.0,2729
25,100.0,2730
25,100.0,2731
25,100.0,2732
25,100.0,2733
25,100.0,2734
25,100.0,2735
25,100.0,2736
25,100.0,2737
25,100.0,2738
25,100.0,2739
25,100.0,2740
25,100.0,2741
25,100.0,2742
25,100.0,2743
25,100.0,2744
25,100.0,2745
25,100.0,2746
25,100.0,2747
25,100.0,2748
25,100.0,2749
25,100.0,2750
25,100.0,2751
25,100.0,2752
25,100.0,2753
25,100.0,2754
25,100.0,2755
25,100.0,2756
25,100.0,2757
25,100.0,2758
25,100.0,2759
25,100.0,2760
25,100.0,2761
25,100.0,2762
25,100.0,2763
25,100.0,2764
25,100.0,2765
25,100.0,2766
25,100.0,2767
25,100.0,2768
25,100.0,2769
25,100.0,2770
25,100.0,2771
25,100.0,2772
25,100.0,2773
25,100.0,2774
25,100.0,2775
25,100.0,2776
25,100.0,2777
25,100.0,2778
25,100.0,2779
25,100.0,2780
25,100.0,2781
25,100.0,2782
25,100.0,2783
25,100.0,2784
25,100.0,2785
25,100.0,2786
25,100.0,2787
25,100.0,2788
25,100.0,2789
25,100.0,2790
25,100.0,2791
25,100.0,2792
25,100.0,2793
25,100.0,2794
25,100.0,2795
25,100.0,2796
25,100.0,2797
25,100.0,2798
25,100.0,2799
25,100.0,2800
25,100.0,2801
25,100.0,2802
25,100.0,2803
25,100.0,2804
25,100.0,2805
25,100.0,2806
25,100.0,2807
25,100.0,2808
25,100.0,2809
25,100.0,2810
25,100.0,2811
25,100.0,2812
25,100.0,2813
25,100.0,2814
25,100.0,2815
25,100.0,2816
25,100.0,2817
25,100.0,2818
25,100.0,2819
25,100.0,2820
25,100.0,2821
25,100.0,2822
25,100.0,2823
25,100.0,2824
25,100.0,2825
25,100.0,2826
25,100.0,2827
25,100.0,2828
25,100.0,2829
25,100.0,2830
25,100.0,2831
25,100.0,2832
25,100.0,2833
25,100.0,2834
25,100.0,2835
25,100.0,2836
25,100.0,2837
25,100.0,2838
25,100.0,2839
25,100.0,2840
25,100.0,2841
25,100.0,2842
25,100.0,2843
25,100.0,2844
25,100.0,2845
25,100.0,2846
25,100.0,2847
25,100.0,2848
25,100.0,2849
25,100.0,2850
25,100.0,2851
25,100.0,2852
25,100.0,2853
25,100.0,2854
25,100.0,2855
25,100.0,2856
25,100.0,2857
25,100.0,2858
25,100.0,2859
25,100.0,2860
25,100.0,2861
25,100.0,2862
25,100.0,2863
25,100.0,2864
25,100.0,2865
25,100.0,2866
25,100.0,2867
25,100.0,2868
25,100.0,2869
25,100.0,2870
25,100.0,2871
25,100.0,2872
25,100.0,2873
25,100.0,2874
25,100.0,2875
25,100.0,2876
25,100.0,2877
25,100.0,2878
25,100.0,2879
25,100.0,2880
25,100.0,2881
25,100.0,2882
25,100.0,2883
25,100.0,2884
25,100.0,2885
25,100.0,2886
25,100.0,2887
25,100.0,2888
25,100.0,2889
25,100.0,2890
25,100.0,2891
25,100.0,2892
25,100.0,2893
25,100.0,2894
25,100.0,2895
25,100.0,2896
25,100.0,2897
25,100.0,2898
25,100.0,2899
25,100.0,2900
25,100.0,2901
25,100.0,2902
25,100.0,2903
25,100.0,2904
25,100.0,2905
25,100.0,2906
25,100.0,2907
25,100.0,2908
25,100.0,2909
25,100.0,2910
25,100.0,2911
25,100.0,2912
25,100.0,2913
25,100.0,2914
25,100.0,2915
25,100.0,2916
25,100.0,2917
25,100.0,2918
25,100.0,2919
25,100.0,2920
25,100.0,2921
25,100.0,2922
25,100.0,2923
25,100.0,2924
25,100.0,2925
25,100.0,2926
25,100.0,2927
25,100.0,2928
25,100.0,2929
25,100.0,2930
25,100.0,2931
25,100.0,2932
25,100.0,2933
25,100.0,2934
25,100.0,2935
25,100.0,2936
25,100.0,2937
25,100.0,2938
25,100.0,2939
25,100.0,2940
25,100.0,2941
25,100.0,2942
25,100.0,2943
25,100.0,2944
25,100.0,2945
25,100.0,2946
25,100.0,2947
25,100.0,2948
25,100.0,2949
25,100.0,2950
25,100.0,2951
25,100.0,2952
25,100.0,2953
25,100.0,2954
25,100.0,2955
25,100.0,2956
25,100.0,2957
25,100.0,2958
25,100.0,2959
25,100.0,2960
25,100.0,2961
25,100.0,2962
25,100.0,2963
25,100.0,2964
25,100.0,2965
25,100.0,2966
25,100.0,2967
25,100.0,2968
25,100.0,2969
25,100.0,2970
25,100.0,2971
25,100.0,2972
25,100.0,2973
25,100.0,2974
25,100.0,2975
25,100.0,2976
25,100.0,2977
25,100.0,2978
25,100.0,2979
25,100.0,2980
25,100.0,2981
25,100.0,2982
25,100.0,2983
25,100.0,2984
25,100.0,2985
25,100.0,2986
25,100.0,2987
25,100.0,2988
25,100.0,2989
25,100.0,2990
25,100.0,2991
25,100.0,2992
25,100.0,2993
25,100.0,2994
25,100.0,2995
25,100.0,2996
25,100.0,2997
25,100.0,2998
25,100.0,2999
26,153.12041818903475,500
26,153.38437187735917,501
26,153.62077270375917,502
26,153.87953094114243,503
26,154.4473510789717,504
26,154.86477982018283,505
26,155.28455674547442,506
26,155.88538090018787,507
26,156.23215202640898,508
26,156.56489472733978,509
26,156.87833228209374,510
26,157.26844476066344,511
26,157.72647958437494,512
26,157.93351208923116,513
26,158.39637930632165,514
26,158.8172161223347,515
26,159.23754343641022,516
26,159.7096519096131,517
26,160.06353616386096,518
26,160.5217079070895,519
26,160.68472856297038,520
26,161.04268078902066,521
26,161.51780656464678,522
26,161.95340578938107,523
26,162.32823810799604,524
26,162.61074823518052,525
26,163.04569429612135,526
26,163.20328382281167,527
26,163.51491064866903,528
26,163.9096027708997,529
26,164.36915741740415,530
26,164.6585252055553,531
26,164.93134467000166,532
26,165.17438974745315,533
26,165.64650487874158,534
26,166.03646858071846,535
26,166.4646578098611,536
26,166.8134485122134,537
26,167.06217244057532,538
26,167.39362917790473,539
26,167.76039867422284,540
26,168.22256244230388,541
26,168.5785875753679,542
26,169.16175654582537,543
26,169.5011590525894,544
26,169.8550845256106,545
26,170.22562797474214,546
26,170.73618418111306,547
26,171.0269429204487,548
26,171.40896455138068,549
26,171.97858776949437,550
26,172.73752873837785,551
26,173.43218431241985,552
26,173.76200287327657,553
26,174.6123976507271,554
26,175.0839294616187,555
26,175.73727152879957,556
26,176.56713356285445,557
26,177.08097624199254,558
26,177.49340147860138,559
26,177.83254102714753,560
26,178.24440440696065,561
26,178.40115827698926,562
26,178.99437227383075,563
26,179.5803077122909,564
26,180.06939221554927,565
26,180.5569819002805,566
26,181.08573181252342,567
26,181.2718399105458,568
26,181.69569547700834,569
26,182.03009192632504,570
26,182.5239495719796,571
26,183.18841078873547,572
26,183.78764817831052,573
26,184.04030541899388,574
26,184.4524417355018,575
26,184.77615313395063,576
26,185.32989629295986,577
26,185.95173721773088,578
26,186.31548832062234,579
26,186.85153957137092,580
26,187.2494518069302,581
26,187.59050472484537,582
26,188.2175876238433,583
26,188.85609044069338,584
26,189.1702385123659,585
26,189.72925539441712,586
26,190.23375536975922,587
26,190.61831665239907,588
26,191.09053314083232,589
26,191.67198203521514,590
26,192.43595988358095,591
26,192.84047747999944,592
26,193.65340115879036,593
26,193.95535522620742,594
26,194.3678119361778,595
26,195.06486301999487,596
26,195.5854922595168,597
26,196.32751250499535,598
26,196.7816975870834,599
26,197.25362502588172,600
26,197.90250618937216,601
26,198.38318209428581,602
26,199.0648498728685,603
26,199.5859033243647,604
26,199.93805926996544,605
26,200.41552664210897,606
26,200.4155266421103,607
26,200.4155266421124,608
26,200.41552664211588,609
26,200.41552664211832,610
26,200.4155266421208,611
26,200.4155266421223,612
26,200.41552664212497,613
26,200.415526642127,614
26,200.41552664212992,615
26,200.41552664213148,616
26,200.4155266421336,617
26,200.4155266421444,618
26,200.84615009138201,619
26,201.39082016576293,620
26,202.16497563508244,621
26,202.57087054052133,622
26,202.9671227193253,623
26,203.89626499817447,624
26,204.6376442930568,625
26,205.1509653635517,626
26,205.90958045278137,627
26,206.55204513979356,628
26,207.437953362607,629
26,208.2754582784073,630
26,209.04160655418073,631
26,209.63880512066115,632
26,210.22983984748709,633
26,210.86975561748483,634
26,211.29125570572137,635
26,212.93234365334095,636
26,213.63035908206717,637
26,214.8095788244115,638
26,215.78557095762446,639
26,216.7756901569531,640
26,217.94207681537523,641
26,218.76504413490298,642
26,219.3164773079043,643
26,220.01561102098017,644
26,220.99557892763613,645
26,222.06502194391464,646
26,223.30304257776348,647
26,224.3721669899198,648
26,225.35189561342028,649
26,226.20501645608874,650
26,227.14190053629432,651
26,227.8378862340276,652
26,228.84808688225672,653
26,229.5397256470502,654
26,230.27753348148943,655
26,231.3723035700944,656
26,232.2191569622422,657
26,233.08682466961207,658
26,233.75009682831316,659
26,234.5024401556677,660
26,235.15429202793356,661
26,235.84487912537514,662
26,236.6963419337162,663
26,236.69634193376965,664
26,237.3677654646616,665
26,238.03174625041262,666
26,238.58991266918488,667
26,238.58991266923184,668
26,239.11629300016935,669
26,240.10120301428478,670
26,240.66058990682166,671
26,241.3213941856712,672
26,242.42968885494076,673
26,243.16768138852098,674
26,243.9142824581711,675
26,244.58476616332192,676
26,245.7994661982121,677
26,246.67257081795236,678
26,247.3191230637364,679
26,248.1231268072649,680
26,248.86012267670134,681
26,249.7349592054775,682
26,250.55691278380007,683
26,251.8065742896636,684
26,252.6123077503651,685
26,253.35859894916925,686
26,254.88387758443517,687
26,256.2180036597803,688
26,256.9546173687536,689
26,258.6378698644356,690
26,259.63082345547696,691
26,260.4939074914308,692
26,261.3645004368553,693
26,262.36936997360965,694
26,263.1997948836213,695
26,264.7630300357448,696
26,266.0369648281488,697
26,267.5160730707392,698
26,269.5143301314218,699
26,270.5446988191537,700
26,271.9773741304709,701
26,272.621035419764,702
26,273.52863026995647,703
26,275.12708229220124,704
26,276.6485112031423,705
26,277.6602705366165,706
26,279.1152218392808,707
26,280.31819322337026,708
26,281.5966648694382,709
26,282.4484618218503,710
26,283.42651381111335,711
26,284.0356103205185,712
26,284.6122206690817,713
26,285.4989106894188,714
26,286.3078952030305,715
26,286.3078952030907,716
26,286.9859207234044,717
26,288.1043031786512,718
26,288.89223220600616,719
26,289.8521333069589,720
26,290.7213975578033,721
26,292.4784936799798,722
26,293.78914561103676,723
26,294.6464898261127,724
26,296.15150443831175,725
26,297.16515772993216,726
26,297.8777994731422,727
26,299.2572652003587,728
26,299.72487584050197,729
26,300.81672762120263,730
26,302.0905060824532,731
26,302.69861149007625,732
26,303.6032057921325,733
26,305.08497669738773,734
26,305.79754125887695,735
26,306.91860970198525,736
26,307.91061921713566,737
26,308.8548239833401,738
26,309.82723885746174,739
26,310.98281461225474,740
26,311.9255210812552,741
26,313.23076484800936,742
26,315.17155360378075,743
26,316.04498112411085,744
26,317.30564183595123,745
26,318.3406198747407,746
26,319.525015699737,747
26,320.42997616990004,748
26,321.8010819093856,749
26,322.8634092459423,750
26,323.96943575197906,751
26,325.1725579881147,752
26,326.7768400213773,753
26,327.7930748880905,754
26,329.00740847301336,755
26,330.07273759881366,756
26,331.1303350875639,757
26,333.0935068417875,758
26,333.84748447553955,759
26,334.94889354411384,760
26,336.0474615906321,761
26,336.8947887547415,762
26,337.89868390559445,763
26,339.2780071420413,764
26,340.25712374969333,765
26,340.84273238454836,766
26,340.8427323845679,767
26,340.84273238460173,768
26,340.84273238463237,769
26,340.84273238465954,770
26,340.9356590314401,771
26,341.6367886230414,772
26,342.9380679725186,773
26,344.2934949035311,774
26,345.33242764030297,775
26,346.24982646564405,776
26,347.51760240077016,777
26,348.464197536639,778
26,349.6693064191874,779
26,351.4303756185246,780
26,352.8306210306356,781
26,353.861512194952,782
26,355.29971324099165,783
26,356.5030876940981,784
26,358.55207869985725,785
26,359.6889359265059,786
26,361.0999385968994,787
26,362.5840592557818,788
26,363.7788796302639,789
26,365.80068731548715,790
26,367.0932063365035,791
26,367.46652988810763,792
26,368.7825319708634,793
26,370.1834419169907,794
26,371.7102010264759,795
26,373.57433741563824,796
26,374.6457528368149,797
26,375.4866221451571,798
26,376.16398964931875,799
26,377.3115087420734,800
26,378.06321082823195,801
26,378.7831210425373,802
26,380.14447428357755,803
26,381.3578092298671,804
26,383.27776321854384,805
26,384.1771704043234,806
26,385.3024617567958,807
26,385.98352098007746,808
26,386.69534550882537,809
26,387.72450576392697,810
26,389.4269801522143,811
26,391.7194658446247,812
26,394.09144068731365,813
26,395.69699749810644,814
26,397.03238007411056,815
26,398.26179558645134,816
26,400.2283312399752,817
26,401.4889109401262,818
26,402.4358986452266,819
26,404.50333346225665,820
26,406.432986437705,821
26,407.87368860086235,822
26,409.3777306141795,823
26,411.7457505130047,824
26,413.2350528480785,825
26,414.61565249010454,826
26,416.29860431000003,827
26,418.4211125498867,828
26,420.1158027825881,829
26,421.9156299049183,830
26,423.5590523287543,831
26,424.410010434452,832
26,425.938545104059,833
26,428.9467959766724,834
26,429.92314557890813,835
26,431.3349570347413,836
26,431.8784477770028,837
26,433.8712250264864,838
26,435.7163846376878,839
26,437.6718108897006,840
26,439.2386849407502,841
26,440.61744168021124,842
26,442.4781926360112,843
26,443.6569708182165,844
26,445.6768003706021,845
26,447.4017780546308,846
26,449.4215706191095,847
26,451.52928287284374,848
26,453.31595833928554,849
26,454.67824337741655,850
26,456.41477944445336,851
